id,name_th,name_en,district_id,zipcode
3045,วังสวาบ,วังสวาบ,379,40350
3046,ห้วยม่วง,ห้วยม่วง,379,40350
3047,โนนคอม,โนนคอม,379,40350
3048,กุดสระ,กุดสระ,380,41000
3049,นากว้าง,นากว้าง,380,41000
3050,นาข่า,นาข่า,380,41000
3051,นาดี,นาดี,380,41000
3052,นิคมสงเคราะห์,นิคมสงเคราะห์,380,41000
3053,บ้านขาว,บ้านขาว,380,41000
3054,บ้านจั่น,บ้านจั่น,380,41000
3055,บ้านตาด,บ้านตาด,380,41000
3056,บ้านเลื่อม,บ้านเลื่อม,380,41000
3057,สามพร้าว,สามพร้าว,380,41000
3058,หนองขอนกว้าง,หนองขอนกว้าง,380,41000
3059,หนองนาคำ,หนองนาคำ,380,41000
3060,หนองบัว,หนองบัว,380,41000
3061,หนองไฮ,หนองไฮ,380,41000
3062,หมากแข้ง,หมากแข้ง,380,41000
3063,หมูม่น,หมูม่น,380,41000
3064,เชียงพิณ,เชียงพิณ,380,41000
3065,เชียงยืน,เชียงยืน,380,41000
3066,โคกสะอาด,โคกสะอาด,380,41000
3067,กุมภวาปี,กุมภวาปี,381,41110
3068,ตูมใต้,ตูมใต้,381,41110
3069,ท่าลี่,ท่าลี่,381,41110
3070,สีออ,สีออ,381,41110
3071,หนองหว้า,หนองหว้า,381,41110
3072,ห้วยเกิ้ง,ห้วยเกิ้ง,381,41110
3073,เชียงแหว,เชียงแหว,381,41110
3074,เวียงคำ,เวียงคำ,381,41110
3075,แชแล,แชแล,381,41110
3076,นาม่วง,นาม่วง,382,41110
3077,ห้วยสามพาด,ห้วยสามพาด,382,41110
3078,อุ่มจาน,อุ่มจาน,382,41110
3079,คอนสาย,คอนสาย,383,41130
3080,ค้อใหญ่,ค้อใหญ่,383,41130
3081,บ้านจีต,บ้านจีต,383,41130
3082,โนนทองอินทร์,โนนทองอินทร์,383,41130
3083,ดอนกลอย,ดอนกลอย,384,41130
3084,นาทราย,นาทราย,384,41130
3085,บ้านแดง,บ้านแดง,384,41130
3086,ดอนหายโศก,ดอนหายโศก,385,41130
3087,ผักตบ,ผักตบ,385,41130
3088,พังงู,พังงู,385,41130
3089,สร้อยพร้าว,สร้อยพร้าว,385,41130
3090,สะแบง,สะแบง,385,41130
3091,หนองหาน,หนองหาน,385,41130
3092,หนองเม็ก,หนองเม็ก,385,41130
3093,หนองไผ่,หนองไผ่,385,41130
3094,โพนงาม,โพนงาม,385,41130
3095,จอมศรี,จอมศรี,386,41150
3096,นาบัว,นาบัว,386,41150
3097,นาพู่,นาพู่,386,41150
3098,บ้านธาตุ,บ้านธาตุ,386,41150
3099,บ้านเหล่า,บ้านเหล่า,386,41150
3100,สร้างแป้น,สร้างแป้น,386,41150
3101,สุมเส้า,สุมเส้า,386,41150
3102,เชียงหวาง,เชียงหวาง,386,41150
3103,เตาไห,เตาไห,386,41150
3104,เพ็ญ,เพ็ญ,386,41150
3105,โคกกลาง,โคกกลาง,386,41150
3106,กลางใหญ่,กลางใหญ่,387,41160
3107,ข้าวสาร,ข้าวสาร,387,41160
3108,คำด้วง,คำด้วง,387,41160
3109,คำบง,คำบง,387,41160
3110,จำปาโมง,จำปาโมง,387,41160
3111,บ้านค้อ,บ้านค้อ,387,41160
3112,บ้านผือ,บ้านผือ,387,41160
3113,หนองหัวคู,หนองหัวคู,387,41160
3114,หนองแวง,หนองแวง,387,41160
3115,หายโศก,หายโศก,387,41160
3116,เขือน้ำ,เขือน้ำ,387,41160
3117,เมืองพาน,เมืองพาน,387,41160
3118,โนนทอง,โนนทอง,387,41160
3119,ดงเย็น,ดงเย็น,388,41190
3120,ถ่อนนาลับ,ถ่อนนาลับ,388,41190
3121,นาคำ,นาคำ,388,41190
3122,นาไหม,นาไหม,388,41190
3123,บ้านจันทร์,บ้านจันทร์,388,41190
3124,บ้านชัย,บ้านชัย,388,41190
3125,บ้านดุง,บ้านดุง,388,41190
3126,บ้านตาด,บ้านตาด,388,41190
3127,บ้านม่วง,บ้านม่วง,388,41190
3128,วังทอง,วังทอง,388,41190
3129,ศรีสุทโธ,ศรีสุทโธ,388,41190
3130,อ้อมกอ,อ้อมกอ,388,41190
3131,โพนสูง,โพนสูง,388,41190
3132,นางัว,นางัว,389,41210
3133,น้ำโสม,น้ำโสม,389,41210
3134,บ้านหยวก,บ้านหยวก,389,41210
3135,ศรีสำราญ,ศรีสำราญ,389,41210
3136,สามัคคี,สามัคคี,389,41210
3137,หนองแวง,หนองแวง,389,41210
3138,โสมเยี่ยม,โสมเยี่ยม,389,41210
3139,กุดหมากไฟ,กุดหมากไฟ,390,41220
3140,หนองอ้อ,หนองอ้อ,390,41220
3141,อูบมุง,อูบมุง,390,41220
3142,โนนหวาย,โนนหวาย,390,41220
3143,จำปี,จำปี,391,41230
3144,ตาดทอง,ตาดทอง,391,41230
3145,นายูง,นายูง,391,41230
3146,บ้านโปร่ง,บ้านโปร่ง,391,41230
3147,ศรีธาตุ,ศรีธาตุ,391,41230
3148,หนองนกเขียน,หนองนกเขียน,391,41230
3149,หัวนาคำ,หัวนาคำ,391,41230
3150,ทมนางาม,ทมนางาม,392,41240
3151,บุ่งแก้ว,บุ่งแก้ว,392,41240
3152,หนองกุงศรี,หนองกุงศรี,392,41240
3153,โคกกลาง,โคกกลาง,392,41240
3154,โนนสะอาด,โนนสะอาด,392,41240
3155,โพธิ์ศรีสำราญ,โพธิ์ศรีสำราญ,392,41240
3156,กุดจับ,กุดจับ,393,41250
3157,ขอนยูง,ขอนยูง,393,41250
3158,ตาลเลียน,ตาลเลียน,393,41250
3159,ปะโค,ปะโค,393,41250
3160,สร้างก่อ,สร้างก่อ,393,41250
3161,เชียงเพ็ง,เชียงเพ็ง,393,41250
3162,เมืองเพีย,เมืองเพีย,393,41250
3163,นาสะอาด,นาสะอาด,394,41260
3164,บ้านยวด,บ้านยวด,394,41260
3165,บ้านหินโงม,บ้านหินโงม,394,41260
3166,บ้านโคก,บ้านโคก,394,41260
3167,สร้างคอม,สร้างคอม,394,41260
3168,เชียงดา,เชียงดา,394,41260
3169,คำโคกสูง,คำโคกสูง,395,41280
3170,บะยาว,บะยาว,395,41280
3171,ผาสุก,ผาสุก,395,41280
3172,วังสามหมอ,วังสามหมอ,395,41280
3173,หนองกุงทับม้า,หนองกุงทับม้า,395,41280
3174,หนองหญ้าไซ,หนองหญ้าไซ,395,41280
3175,คำเลาะ,คำเลาะ,396,41290
3176,หนองหลัก,หนองหลัก,396,41290
3177,โพนสูง,โพนสูง,396,41290
3178,ไชยวาน,ไชยวาน,396,41290
3179,ทุ่งฝน,ทุ่งฝน,397,41310
3180,ทุ่งใหญ่,ทุ่งใหญ่,397,41310
3181,นาชุมแสง,นาชุมแสง,397,41310
3182,นาทม,นาทม,397,41310
3183,บ้านยา,บ้านยา,385,41320
3184,บ้านเชียง,บ้านเชียง,385,41320
3185,หนองสระปลา,หนองสระปลา,385,41320
3186,หนองไผ่,หนองไผ่,380,41330
3187,โนนสูง,โนนสูง,380,41330
3188,ทับกุง,ทับกุง,398,41340
3189,นาดี,นาดี,398,41340
3190,หนองแสง,หนองแสง,398,41340
3191,แสงสว่าง,แสงสว่าง,398,41340
3192,น้ำพ่น,น้ำพ่น,390,41360
3193,หนองบัวบาน,หนองบัวบาน,390,41360
3194,หนองวัวซอ,หนองวัวซอ,390,41360
3195,หมากหญ้า,หมากหญ้า,390,41360
3196,ปะโค,ปะโค,381,41370
3197,ผาสุก,ผาสุก,381,41370
3198,พันดอน,พันดอน,381,41370
3199,เสอเพลอ,เสอเพลอ,381,41370
3200,นายูง,นายูง,399,41380
3201,นาแค,นาแค,399,41380
3202,บ้านก้อง,บ้านก้อง,399,41380
3203,โนนทอง,โนนทอง,399,41380
3204,กกดู่,กกดู่,400,42000
3205,กกทอง,กกทอง,400,42000
3206,กุดป่อง,กุดป่อง,400,42000
3207,ชัยพฤกษ์,ชัยพฤกษ์,400,42000
3208,นาดินดำ,นาดินดำ,400,42000
3209,นาอาน,นาอาน,400,42000
3210,นาแขม,นาแขม,400,42000
3211,นาโป่ง,นาโป่ง,400,42000
3212,น้ำสวย,น้ำสวย,400,42000
3213,น้ำหมาน,น้ำหมาน,400,42000
3214,เมือง,เมือง,400,42000
3215,เสี้ยว,เสี้ยว,400,42000
3216,นาอ้อ,นาอ้อ,400,42100
3217,ศรีสองรัก,ศรีสองรัก,400,42100
3218,จอมศรี,จอมศรี,401,42110
3219,ธาตุ,ธาตุ,401,42110
3220,นาซ่าว,นาซ่าว,401,42110
3221,บุฮม,บุฮม,401,42110
3222,ปากตม,ปากตม,401,42110
3223,หาดทรายขาว,หาดทรายขาว,401,42110
3224,เขาแก้ว,เขาแก้ว,401,42110
3225,เชียงคาน,เชียงคาน,401,42110
3226,กกสะทอน,กกสะทอน,402,42120
3227,ด่านซ้าย,ด่านซ้าย,402,42120
3228,นาดี,นาดี,402,42120
3229,นาหอ,นาหอ,402,42120
3230,ปากหมัน,ปากหมัน,402,42120
3231,วังยาว,วังยาว,402,42120
3232,อิปุ่ม,อิปุ่ม,402,42120
3233,โคกงาม,โคกงาม,402,42120
3234,โป่ง,โป่ง,402,42120
3235,โพนสูง,โพนสูง,402,42120
3236,ทรายขาว,ทรายขาว,403,42130
3237,ปากปวน,ปากปวน,403,42130
3238,ผาน้อย,ผาน้อย,403,42130
3239,ผาบิ้ง,ผาบิ้ง,403,42130
3240,วังสะพุง,วังสะพุง,403,42130
3241,ศรีสงคราม,ศรีสงคราม,403,42130
3242,หนองงิ้ว,หนองงิ้ว,403,42130
3243,หนองหญ้าปล้อง,หนองหญ้าปล้อง,403,42130
3244,เขาหลวง,เขาหลวง,403,42130
3245,โคกขมิ้น,โคกขมิ้น,403,42130
3246,ท่าลี่,ท่าลี่,404,42140
3247,น้ำทูน,น้ำทูน,404,42140
3248,น้ำแคม,น้ำแคม,404,42140
3249,หนองผือ,หนองผือ,404,42140
3250,อาฮี,อาฮี,404,42140
3251,โคกใหญ่,โคกใหญ่,404,42140
3252,ชมเจริญ,ชมเจริญ,405,42150
3253,ปากชม,ปากชม,405,42150
3254,หาดคัมภีร์,หาดคัมภีร์,405,42150
3255,ห้วยบ่อซืน,ห้วยบ่อซืน,405,42150
3256,ห้วยพิชัย,ห้วยพิชัย,405,42150
3257,เชียงกลม,เชียงกลม,405,42150
3258,ท่าศาลา,ท่าศาลา,406,42160
3259,ปลาบ่า,ปลาบ่า,406,42160
3260,ร่องจิก,ร่องจิก,406,42160
3261,ลาดค่าง,ลาดค่าง,406,42160
3262,สานตม,สานตม,406,42160
3263,หนองบัว,หนองบัว,406,42160
3264,นาพึง,นาพึง,407,42170
3265,นามาลา,นามาลา,407,42170
3266,นาแห้ว,นาแห้ว,407,42170
3267,เหล่ากอหก,เหล่ากอหก,407,42170
3268,แสงภา,แสงภา,407,42170
3269,ผานกเค้า,ผานกเค้า,408,42180
3270,ภูกระดึง,ภูกระดึง,408,42180
3271,ศรีฐาน,ศรีฐาน,408,42180
3272,ห้วยส้ม,ห้วยส้ม,408,42180
3273,ตาดข่า,ตาดข่า,409,42190
3274,ปวนพุ,ปวนพุ,409,42190
3275,หนองหิน,หนองหิน,409,42190
3276,ท่าสวรรค์,ท่าสวรรค์,410,42210
3277,ท่าสะอาด,ท่าสะอาด,410,42210
3278,นาดอกคำ,นาดอกคำ,410,42210
3279,นาด้วง,นาด้วง,410,42210
3280,ทรัพย์ไพวัลย์,ทรัพย์ไพวัลย์,411,42220
3281,ผาสามยอด,ผาสามยอด,411,42220
3282,ผาอินทร์แปลง,ผาอินทร์แปลง,411,42220
3283,เอราวัณ,เอราวัณ,411,42220
3284,ภูหอ,ภูหอ,412,42230
3285,หนองคัน,หนองคัน,412,42230
3286,ห้วยสีเสียด,ห้วยสีเสียด,412,42230
3287,เลยวังไสย์,เลยวังไสย์,412,42230
3288,แก่งศรีภูมิ,แก่งศรีภูมิ,412,42230
3289,ท่าช้างคล้อง,ท่าช้างคล้อง,413,42240
3290,บ้านเพิ่ม,บ้านเพิ่ม,413,42240
3291,ผาขาว,ผาขาว,413,42240
3292,โนนปอแดง,โนนปอแดง,413,42240
3293,โนนป่าซาง,โนนป่าซาง,413,42240
3294,กวนวัน,กวนวัน,414,43000
3295,บ้านเดื่อ,บ้านเดื่อ,414,43000
3296,ปะโค,ปะโค,414,43000
3297,มีชัย,มีชัย,414,43000
3298,วัดธาตุ,วัดธาตุ,414,43000
3299,สีกาย,สีกาย,414,43000
3300,หนองกอมเกาะ,หนองกอมเกาะ,414,43000
3301,หาดคำ,หาดคำ,414,43000
3302,หินโงม,หินโงม,414,43000
3303,เมืองหมี,เมืองหมี,414,43000
3304,เวียงคุก,เวียงคุก,414,43000
3305,โพธิ์ชัย,โพธิ์ชัย,414,43000
3306,ในเมือง,ในเมือง,414,43000
3307,คอกช้าง,คอกช้าง,415,43100
3308,บ้านฝาง,บ้านฝาง,415,43100
3309,สระใคร,สระใคร,415,43100
3310,ค่ายบกหวาน,ค่ายบกหวาน,414,43100
3311,พระธาตุบังพวน,พระธาตุบังพวน,414,43100
3312,สองห้อง,สองห้อง,414,43100
3313,กองนาง,กองนาง,416,43110
3314,ท่าบ่อ,ท่าบ่อ,416,43110
3315,นาข่า,นาข่า,416,43110
3316,น้ำโมง,น้ำโมง,416,43110
3317,บ้านถ่อน,บ้านถ่อน,416,43110
3318,บ้านว่าน,บ้านว่าน,416,43110
3319,บ้านเดื่อ,บ้านเดื่อ,416,43110
3320,หนองนาง,หนองนาง,416,43110
3321,โคกคอน,โคกคอน,416,43110
3322,โพนสา,โพนสา,416,43110
3323,นาทับไฮ,นาทับไฮ,417,43120
3324,บ้านต้อน,บ้านต้อน,417,43120
3325,พระบาทนาสิงห์,พระบาทนาสิงห์,417,43120
3326,รัตนวาปี,รัตนวาปี,417,43120
3327,โพนแพง,โพนแพง,417,43120
3328,นาดี,นาดี,418,43120
3329,วังหลวง,วังหลวง,418,43120
3330,หนองหลวง,หนองหลวง,418,43120
3331,อุดมพร,อุดมพร,418,43120
3332,เฝ้าไร่,เฝ้าไร่,418,43120
3333,กุดบง,กุดบง,419,43120
3334,จุมพล,จุมพล,419,43120
3335,ชุมช้าง,ชุมช้าง,419,43120
3336,ทุ่งหลวง,ทุ่งหลวง,419,43120
3337,นาหนัง,นาหนัง,419,43120
3338,บ้านผือ,บ้านผือ,419,43120
3339,บ้านโพธิ์,บ้านโพธิ์,419,43120
3340,วัดหลวง,วัดหลวง,419,43120
3341,สร้างนางขาว,สร้างนางขาว,419,43120
3342,เซิม,เซิม,419,43120
3343,เหล่าต่างคำ,เหล่าต่างคำ,419,43120
3344,บ้านหม้อ,บ้านหม้อ,420,43130
3345,พระพุทธบาท,พระพุทธบาท,420,43130
3346,พานพร้าว,พานพร้าว,420,43130
3347,หนองปลาปาก,หนองปลาปาก,420,43130
3348,ด่านศรีสุข,ด่านศรีสุข,421,43130
3349,โพธิ์ตาก,โพธิ์ตาก,421,43130
3350,โพนทอง,โพนทอง,421,43130
3351,นางิ้ว,นางิ้ว,422,43160
3352,บ้านม่วง,บ้านม่วง,422,43160
3353,ผาตั้ง,ผาตั้ง,422,43160
3354,สังคม,สังคม,422,43160
3355,แก้งไก่,แก้งไก่,422,43160
3356,ดอนหว่าน,ดอนหว่าน,423,44000
3357,ตลาด,ตลาด,423,44000
3358,ท่าตูม,ท่าตูม,423,44000
3359,ท่าสองคอน,ท่าสองคอน,423,44000
3360,บัวค้อ,บัวค้อ,423,44000
3361,ลาดพัฒนา,ลาดพัฒนา,423,44000
3362,หนองปลิง,หนองปลิง,423,44000
3363,หนองโน,หนองโน,423,44000
3364,ห้วยแอ่ง,ห้วยแอ่ง,423,44000
3365,เกิ้ง,เกิ้ง,423,44000
3366,เขวา,เขวา,423,44000
3367,แก่งเลิงจาน,แก่งเลิงจาน,423,44000
3368,แวงน่าง,แวงน่าง,423,44000
3369,โคกก่อ,โคกก่อ,423,44000
3370,ก้ามปู,ก้ามปู,424,44110
3371,นาสีนวล,นาสีนวล,424,44110
3372,ปะหลาน,ปะหลาน,424,44110
3373,ภารแอ่น,ภารแอ่น,424,44110
3374,ราษฎร์พัฒนา,ราษฎร์พัฒนา,424,44110
3375,ราษฎร์เจริญ,ราษฎร์เจริญ,424,44110
3376,ลานสะแก,ลานสะแก,424,44110
3377,หนองบัว,หนองบัว,424,44110
3378,หนองบัวแก้ว,หนองบัวแก้ว,424,44110
3379,เมืองเตา,เมืองเตา,424,44110
3380,เมืองเสือ,เมืองเสือ,424,44110
3381,เม็กดำ,เม็กดำ,424,44110
3382,เวียงชัย,เวียงชัย,424,44110
3383,เวียงสะอาด,เวียงสะอาด,424,44110
3384,ขามป้อม,ขามป้อม,425,44120
3385,งัวบา,งัวบา,425,44120
3386,ดงใหญ่,ดงใหญ่,425,44120
3387,นาข่า,นาข่า,425,44120
3388,บ้านหวาย,บ้านหวาย,425,44120
3389,ประชาพัฒนา,ประชาพัฒนา,425,44120
3390,หนองทุ่ม,หนองทุ่ม,425,44120
3391,หนองแสง,หนองแสง,425,44120
3392,หนองแสน,หนองแสน,425,44120
3393,หนองไฮ,หนองไฮ,425,44120
3394,หัวเรือ,หัวเรือ,425,44120
3395,เสือโก้ก,เสือโก้ก,425,44120
3396,แคน,แคน,425,44120
3397,โคกสีทองหลาง,โคกสีทองหลาง,425,44120
3398,โพธิ์ชัย,โพธิ์ชัย,425,44120
3399,กุดรัง,กุดรัง,426,44130
3400,นาโพธิ์,นาโพธิ์,426,44130
3401,หนองแวง,หนองแวง,426,44130
3402,ห้วยเตย,ห้วยเตย,426,44130
3403,เลิงแฝก,เลิงแฝก,426,44130
3404,กำพี้,กำพี้,427,44130
3405,ดอนงัว,ดอนงัว,427,44130
3406,บรบือ,บรบือ,427,44130
3407,บัวมาศ,บัวมาศ,427,44130
3408,บ่อใหญ่,บ่อใหญ่,427,44130
3409,ยาง,ยาง,427,44130
3410,วังใหม่,วังใหม่,427,44130
3411,วังไชย,วังไชย,427,44130
3412,หนองคูขาด,หนองคูขาด,427,44130
3413,หนองจิก,หนองจิก,427,44130
3414,หนองม่วง,หนองม่วง,427,44130
3415,หนองสิม,หนองสิม,427,44130
3416,หนองโก,หนองโก,427,44130
3417,โนนราษี,โนนราษี,427,44130
3418,โนนแดง,โนนแดง,427,44130
3419,ดอนกลาง,ดอนกลาง,428,44140
3420,ยางท่าแจ้ง,ยางท่าแจ้ง,428,44140
3421,ยางน้อย,ยางน้อย,428,44140
3422,วังยาว,วังยาว,428,44140
3423,หนองกุงสวรรค์,หนองกุงสวรรค์,428,44140
3424,หนองบอน,หนองบอน,428,44140
3425,หนองบัว,หนองบัว,428,44140
3426,หนองเหล็ก,หนองเหล็ก,428,44140
3427,หัวขวาง,หัวขวาง,428,44140
3428,เขวาไร่,เขวาไร่,428,44140
3429,เขื่อน,เขื่อน,428,44140
3430,เลิงใต้,เลิงใต้,428,44140
3431,เหล่า,เหล่า,428,44140
3432,แก้งแก,แก้งแก,428,44140
3433,แพง,แพง,428,44140
3434,แห่ใต้,แห่ใต้,428,44140
3435,โพนงาม,โพนงาม,428,44140
3436,กุดใส้จ่อ,กุดใส้จ่อ,429,44150
3437,ขามเฒ่าพัฒนา,ขามเฒ่าพัฒนา,429,44150
3438,ขามเรียง,ขามเรียง,429,44150
3439,คันธารราษฎร์,คันธารราษฎร์,429,44150
3440,ท่าขอนยาง,ท่าขอนยาง,429,44150
3441,นาสีนวน,นาสีนวน,429,44150
3442,มะค่า,มะค่า,429,44150
3443,ศรีสุข,ศรีสุข,429,44150
3444,เขวาใหญ่,เขวาใหญ่,429,44150
3445,โคกพระ,โคกพระ,429,44150
3446,กุดปลาดุก,กุดปลาดุก,430,44160
3447,ชื่นชม,ชื่นชม,430,44160
3448,หนองกุง,หนองกุง,430,44160
3449,เหล่าดอกไม้,เหล่าดอกไม้,430,44160
3450,กู่ทอง,กู่ทอง,431,44160
3451,ดอนเงิน,ดอนเงิน,431,44160
3452,นาทอง,นาทอง,431,44160
3453,หนองซอน,หนองซอน,431,44160
3454,เชียงยืน,เชียงยืน,431,44160
3455,เสือเฒ่า,เสือเฒ่า,431,44160
3456,เหล่าบัวบาน,เหล่าบัวบาน,431,44160
3457,โพนทอง,โพนทอง,431,44160
3458,นาเชือก,นาเชือก,432,44170
3459,ปอพาน,ปอพาน,432,44170
3460,สันป่าตอง,สันป่าตอง,432,44170
3461,สำโรง,สำโรง,432,44170
3462,หนองกุง,หนองกุง,432,44170
3463,หนองเม็ก,หนองเม็ก,432,44170
3464,หนองเรือ,หนองเรือ,432,44170
3465,หนองแดง,หนองแดง,432,44170
3466,หนองโพธิ์,หนองโพธิ์,432,44170
3467,เขวาไร่,เขวาไร่,432,44170
3468,กู่สันตรัตน์,กู่สันตรัตน์,433,44180
3469,ดงดวน,ดงดวน,433,44180
3470,ดงบัง,ดงบัง,433,44180
3471,ดงยาง,ดงยาง,433,44180
3472,นาดูน,นาดูน,433,44180
3473,พระธาตุ,พระธาตุ,433,44180
3474,หนองคู,หนองคู,433,44180
3475,หนองไผ่,หนองไผ่,433,44180
3476,หัวดง,หัวดง,433,44180
3477,มิตรภาพ,มิตรภาพ,434,44190
3478,วังแสง,วังแสง,434,44190
3479,หนองกุง,หนองกุง,434,44190
3480,แกดำ,แกดำ,434,44190
3481,โนนภิบาล,โนนภิบาล,434,44190
3482,ขามเรียน,ขามเรียน,435,44210
3483,ดงเมือง,ดงเมือง,435,44210
3484,นาภู,นาภู,435,44210
3485,บ้านกู่,บ้านกู่,435,44210
3486,ยางสีสุราช,ยางสีสุราช,435,44210
3487,หนองบัวสันตุ,หนองบัวสันตุ,435,44210
3488,แวงดง,แวงดง,435,44210
3489,จังหาร,จังหาร,436,45000
3490,ดงสิงห์,ดงสิงห์,436,45000
3491,ดินดำ,ดินดำ,436,45000
3492,ปาฝา,ปาฝา,436,45000
3493,ผักแว่น,ผักแว่น,436,45000
3494,ม่วงลาด,ม่วงลาด,436,45000
3495,ยางใหญ่,ยางใหญ่,436,45000
3496,แสนชาติ,แสนชาติ,436,45000
3497,บ้านบาก,บ้านบาก,437,45000
3498,ศรีสมเด็จ,ศรีสมเด็จ,437,45000
3499,หนองแวงควง,หนองแวงควง,437,45000
3500,หนองใหญ่,หนองใหญ่,437,45000
3501,เมืองเปลือย,เมืองเปลือย,437,45000
3502,โพธิ์ทอง,โพธิ์ทอง,437,45000
3503,บ้านเขือง,บ้านเขือง,438,45000
3504,พระธาตุ,พระธาตุ,438,45000
3505,พระเจ้า,พระเจ้า,438,45000
3506,เชียงขวัญ,เชียงขวัญ,438,45000
3507,ขอนแก่น,ขอนแก่น,439,45000
3508,ดงลาน,ดงลาน,439,45000
3509,นาโพธิ์,นาโพธิ์,439,45000
3510,ปอภาร,ปอภาร,439,45000
3511,รอบเมือง,รอบเมือง,439,45000
3512,สะอาดสมบูรณ์,สะอาดสมบูรณ์,439,45000
3513,สีแก้ว,สีแก้ว,439,45000
3514,หนองแก้ว,หนองแก้ว,439,45000
3515,หนองแวง,หนองแวง,439,45000
3516,เมืองทอง,เมืองทอง,439,45000
3517,เหนือเมือง,เหนือเมือง,439,45000
3518,แคนใหญ่,แคนใหญ่,439,45000
3519,โนนตาล,โนนตาล,439,45000
3520,โนนรัง,โนนรัง,439,45000
3521,ในเมือง,ในเมือง,439,45000
3522,คำนาดี,คำนาดี,440,45110
3523,นาอุดม,นาอุดม,440,45110
3524,พรมสวรรค์,พรมสวรรค์,440,45110
3525,วังสามัคคี,วังสามัคคี,440,45110
3526,สระนกแก้ว,สระนกแก้ว,440,45110
3527,สว่าง,สว่าง,440,45110
3528,หนองใหญ่,หนองใหญ่,440,45110
3529,อุ่มเม่า,อุ่มเม่า,440,45110
3530,แวง,แวง,440,45110
3531,โคกกกม่วง,โคกกกม่วง,440,45110
3532,โคกสูง,โคกสูง,440,45110
3533,โนนชัยศรี,โนนชัยศรี,440,45110
3534,โพธิ์ทอง,โพธิ์ทอง,440,45110
3535,โพธิ์ศรีสว่าง,โพธิ์ศรีสว่าง,440,45110
3536,กลาง,กลาง,441,45120
3537,ขวัญเมือง,ขวัญเมือง,441,45120
3538,ขวาว,ขวาว,441,45120
3539,ท่าม่วง,ท่าม่วง,441,45120
3540,นางาม,นางาม,441,45120
3541,นาเมือง,นาเมือง,441,45120
3542,นาเลิง,นาเลิง,441,45120
3543,นาแซง,นาแซง,441,45120
3544,บึงเกลือ,บึงเกลือ,441,45120
3545,พรสวรรค์,พรสวรรค์,441,45120
3546,ภูเงิน,ภูเงิน,441,45120
3547,วังหลวง,วังหลวง,441,45120
3548,ศรีวิลัย,ศรีวิลัย,441,45120
3549,หนองหลวง,หนองหลวง,441,45120
3550,เกาะแก้ว,เกาะแก้ว,441,45120
3551,เมืองไพร,เมืองไพร,441,45120
3552,เหล่าน้อย,เหล่าน้อย,441,45120
3553,โพธิ์ทอง,โพธิ์ทอง,441,45120
3554,จำปาขัน,จำปาขัน,442,45130
3555,ช้างเผือก,ช้างเผือก,442,45130
3556,ดอกไม้,ดอกไม้,442,45130
3557,ทุ่งกุลา,ทุ่งกุลา,442,45130
3558,ทุ่งศรีเมือง,ทุ่งศรีเมือง,442,45130
3559,ทุ่งหลวง,ทุ่งหลวง,442,45130
3560,นาใหญ่,นาใหญ่,442,45130
3561,น้ำคำ,น้ำคำ,442,45130
3562,บ่อพันขัน,บ่อพันขัน,442,45130
3563,สระคู,สระคู,442,45130
3564,หัวช้าง,หัวช้าง,442,45130
3565,หัวโทน,หัวโทน,442,45130
3566,หินกอง,หินกอง,442,45130
3567,ห้วยหินลาด,ห้วยหินลาด,442,45130
3568,เมืองทุ่ง,เมืองทุ่ง,442,45130
3569,กุดน้ำใส,กุดน้ำใส,443,45140
3570,คำไฮ,คำไฮ,443,45140
3571,ค้อใหญ่,ค้อใหญ่,443,45140
3572,ชานุวรรณ,ชานุวรรณ,443,45140
3573,นานวล,นานวล,443,45140
3574,พนมไพร,พนมไพร,443,45140
3575,วารีสวัสดิ์,วารีสวัสดิ์,443,45140
3576,สระแก้ว,สระแก้ว,443,45140
3577,หนองทัพไทย,หนองทัพไทย,443,45140
3578,แสนสุข,แสนสุข,443,45140
3579,โคกสว่าง,โคกสว่าง,443,45140
3580,โพธิ์ชัย,โพธิ์ชัย,443,45140
3581,โพธิ์ใหญ่,โพธิ์ใหญ่,443,45140
3582,ดูกอึ่ง,ดูกอึ่ง,444,45140
3583,สาวแห,สาวแห,444,45140
3584,หนองฮี,หนองฮี,444,45140
3585,เด่นราษฎร์,เด่นราษฎร์,444,45140
3586,กำแพง,กำแพง,445,45150
3587,กู่กาสิงห์,กู่กาสิงห์,445,45150
3588,ดงครั่งน้อย,ดงครั่งน้อย,445,45150
3589,ดงครั่งใหญ่,ดงครั่งใหญ่,445,45150
3590,ทุ่งทอง,ทุ่งทอง,445,45150
3591,น้ำอ้อม,น้ำอ้อม,445,45150
3592,บ้านฝาง,บ้านฝาง,445,45150
3593,สิงห์โคก,สิงห์โคก,445,45150
3594,หนองแวง,หนองแวง,445,45150
3595,เกษตรวิสัย,เกษตรวิสัย,445,45150
3596,เมืองบัว,เมืองบัว,445,45150
3597,เหล่าหลวง,เหล่าหลวง,445,45150
3598,โนนสว่าง,โนนสว่าง,445,45150
3599,ขี้เหล็ก,ขี้เหล็ก,446,45160
3600,บ้านดู่,บ้านดู่,446,45160
3601,บ้านแจ้ง,บ้านแจ้ง,446,45160
3602,หนองขาม,หนองขาม,446,45160
3603,หนองบัว,หนองบัว,446,45160
3604,หนองหมื่นถ่าน,หนองหมื่นถ่าน,446,45160
3605,หน่อม,หน่อม,446,45160
3606,อาจสามารถ,อาจสามารถ,446,45160
